tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2,q_value
Blood,SOCS3,CD4_T,NL→IT,NL,IT,0.4637129306793213,0.1072299033403396,-76.9000015258789,↓,0.007937,**,25/25,5,5,0.260928875
Blood,SOCS3,CD4_T,NL→IA,NL,IA,0.4637129306793213,0.1615605503320694,-65.19999694824219,↓,0.111111,NS,17/20,5,4,0.6087956875
Blood,SOCS3,CD4_T,NL→AR,NL,AR,0.4637129306793213,0.123843990266323,-73.30000305175781,↓,0.035714,*,15/15,5,3,0.42694463636363644
Blood,SOCS3,CD4_T,NL→CR,NL,CR,0.4637129306793213,0.1992069333791732,-57.0,↓,0.035714,*,15/15,5,3,0.21347231818181822
Blood,SOCS3,CD4_T,IT→IA,IT,IA,0.1072299033403396,0.1615605503320694,50.70000076293945,↑,1.0,NS,10/20,5,4,1.0
Blood,SOCS3,CD4_T,IA→AR,IA,AR,0.1615605503320694,0.123843990266323,-23.299999237060547,↓,1.0,NS,6/12,4,3,1.0
Blood,SOCS3,CD4_T,CR→AR,CR,AR,0.1992069333791732,0.123843990266323,-37.79999923706055,↓,0.4,NS,7/9,3,3,0.7356643356643358
Blood,SOCS3,CD8_T,NL→IT,NL,IT,0.2037307024002075,0.0429801978170871,-78.9000015258789,↓,0.015873,*,24/25,5,5,0.2981856428571429
Blood,SOCS3,CD8_T,NL→IA,NL,IA,0.2037307024002075,0.103656455874443,-49.09999847412109,↓,0.111111,NS,17/20,5,4,0.5126700526315789
Blood,SOCS3,CD8_T,NL→AR,NL,AR,0.2037307024002075,0.0578855723142623,-71.5999984741211,↓,0.142857,NS,13/15,5,3,0.6709176964285716
Blood,SOCS3,CD8_T,NL→CR,NL,CR,0.2037307024002075,0.0902145504951477,-55.70000076293945,↓,0.142857,NS,13/15,5,3,0.5218248750000001
Blood,SOCS3,CD8_T,IT→IA,IT,IA,0.0429801978170871,0.103656455874443,141.1999969482422,↑,0.730159,NS,12/20,5,4,1.0
Blood,SOCS3,CD8_T,IA→AR,IA,AR,0.103656455874443,0.0578855723142623,-44.20000076293945,↓,0.857143,NS,7/12,4,3,1.0
Blood,SOCS3,CD8_T,CR→AR,CR,AR,0.0902145504951477,0.0578855723142623,-35.79999923706055,↓,0.4,NS,7/9,3,3,0.7108108108108108
Blood,SOCS3,NK,NL→IT,NL,IT,0.0270322300493717,0.0189388580620288,-29.899999618530277,↓,0.832519,NS,13/25,5,5,0.9877411160714286
Blood,SOCS3,NK,NL→IA,NL,IA,0.0270322300493717,0.0803450495004654,197.1999969482422,↑,0.902117,NS,11/20,5,4,1.0
Blood,SOCS3,NK,NL→AR,NL,AR,0.0270322300493717,0.0302977412939071,12.100000381469728,↑,0.764228,NS,6/15,5,3,0.9392853727272727
Blood,SOCS3,NK,NL→CR,NL,CR,0.0270322300493717,0.0466000288724899,72.4000015258789,↑,0.764228,NS,9/15,5,3,0.9392853727272727
Blood,SOCS3,NK,IT→IA,IT,IA,0.0189388580620288,0.0803450495004654,324.20001220703125,↑,0.904762,NS,11/20,5,4,1.0
Blood,SOCS3,NK,IA→AR,IA,AR,0.0803450495004654,0.0302977412939071,-62.29999923706055,↓,0.4,NS,3/12,4,3,0.9924528301886792
Blood,SOCS3,NK,CR→AR,CR,AR,0.0466000288724899,0.0302977412939071,-35.0,↓,1.0,NS,4/9,3,3,1.0
Blood,SOCS3,B,NL→IT,NL,IT,0.0258578360080719,0.0061717731878161,-76.0999984741211,↓,0.249153,NS,18/25,5,5,0.5798870707964602
Blood,SOCS3,B,NL→IA,NL,IA,0.0258578360080719,0.0875744968652725,238.6999969482422,↑,0.730159,NS,8/20,5,4,0.9367405707317074
Blood,SOCS3,B,NL→AR,NL,AR,0.0258578360080719,0.0176179893314838,-31.899999618530277,↓,0.785714,NS,6/15,5,3,0.9435743470319635
Blood,SOCS3,B,NL→CR,NL,CR,0.0258578360080719,0.017882827669382,-30.799999237060547,↓,1.0,NS,8/15,5,3,1.0
Blood,SOCS3,B,IT→IA,IT,IA,0.0061717731878161,0.0875744968652725,1319.0,↑,0.730159,NS,12/20,5,4,1.0
Blood,SOCS3,B,IA→AR,IA,AR,0.0875744968652725,0.0176179893314838,-79.9000015258789,↓,1.0,NS,6/12,4,3,1.0
Blood,SOCS3,B,CR→AR,CR,AR,0.017882827669382,0.0176179893314838,-1.5,↓,0.7,NS,3/9,3,3,0.9251256281407034
Blood,SOCS3,PlasmaB,NL→IT,NL,IT,0.2065857946872711,0.0232125278562307,-88.80000305175781,↓,0.161238,NS,18/25,5,5,0.42405594
Blood,SOCS3,PlasmaB,NL→IA,NL,IA,0.2065857946872711,0.0765794292092323,-62.900001525878906,↓,0.383221,NS,13/20,5,4,0.6544618376623376
Blood,SOCS3,PlasmaB,NL→AR,NL,AR,0.2065857946872711,0.0010961758671328,-99.5,↓,0.12663,NS,12/15,5,3,0.62618985
Blood,SOCS3,PlasmaB,NL→CR,NL,CR,0.2065857946872711,0.0210389737039804,-89.80000305175781,↓,0.392857,NS,11/15,5,3,0.6417477701863354
Blood,SOCS3,PlasmaB,IT→IA,IT,IA,0.0232125278562307,0.0765794292092323,229.8999938964844,↑,0.893273,NS,8/20,5,4,1.0
Blood,SOCS3,PlasmaB,IA→AR,IA,AR,0.0765794292092323,0.0010961758671328,-98.5999984741211,↓,0.558452,NS,6/12,4,3,1.0
Blood,SOCS3,PlasmaB,CR→AR,CR,AR,0.0210389737039804,0.0010961758671328,-94.8000030517578,↓,0.076523,†,9/9,3,3,0.3207317073170732
Blood,STAT1,Myeloid,NL→IT,NL,IT,0.2885610163211822,0.8667067289352417,200.3999938964844,↑,0.015873,*,24/25,5,5,0.0818548823529412
Blood,STAT1,Myeloid,NL→IA,NL,IA,0.2885610163211822,0.7828758358955383,171.3000030517578,↑,0.015873,*,20/20,5,4,0.1189677441860465
Blood,STAT1,Myeloid,NL→AR,NL,AR,0.2885610163211822,0.7216657996177673,150.10000610351562,↑,0.071429,†,14/15,5,3,0.2629434050632911
Blood,STAT1,Myeloid,NL→CR,NL,CR,0.2885610163211822,0.8603944778442383,198.1999969482422,↑,0.035714,*,15/15,5,3,0.1093896511627907
Blood,STAT1,Myeloid,IT→IA,IT,IA,0.8667067289352417,0.7828758358955383,-9.699999809265137,↓,0.730159,NS,12/20,5,4,1.0
Blood,STAT1,Myeloid,IA→AR,IA,AR,0.7828758358955383,0.7216657996177673,-7.800000190734863,↓,0.857143,NS,7/12,4,3,1.0
Blood,STAT1,Myeloid,CR→AR,CR,AR,0.8603944778442383,0.7216657996177673,-16.100000381469727,↓,0.7,NS,6/9,3,3,0.8936893203883495
Blood,STAT1,CD4_T,NL→IT,NL,IT,0.7239314317703247,0.6746174693107605,-6.800000190734863,↓,0.84127,NS,14/25,5,5,1.0
Blood,STAT1,CD4_T,NL→IA,NL,IA,0.7239314317703247,0.6980162858963013,-3.5999999046325684,↓,1.0,NS,10/20,5,4,1.0
Blood,STAT1,CD4_T,NL→AR,NL,AR,0.7239314317703247,0.6251442432403564,-13.600000381469728,↓,0.785714,NS,9/15,5,3,0.9611292186046512
Blood,STAT1,CD4_T,NL→CR,NL,CR,0.7239314317703247,0.6323724389076233,-12.600000381469728,↓,1.0,NS,7/15,5,3,1.0
Blood,STAT1,CD4_T,IT→IA,IT,IA,0.6746174693107605,0.6980162858963013,3.5,↑,0.904762,NS,11/20,5,4,1.0
Blood,STAT1,CD4_T,IA→AR,IA,AR,0.6980162858963013,0.6251442432403564,-10.399999618530272,↓,0.628571,NS,8/12,4,3,1.0
Blood,STAT1,CD4_T,CR→AR,CR,AR,0.6323724389076233,0.6251442432403564,-1.100000023841858,↓,0.7,NS,3/9,3,3,0.8523148148148147
Blood,STAT1,CD8_T,NL→IT,NL,IT,0.7721864581108093,0.6045821309089661,-21.700000762939453,↓,1.0,NS,13/25,5,5,1.0
Blood,STAT1,CD8_T,NL→IA,NL,IA,0.7721864581108093,0.6896708011627197,-10.699999809265137,↓,1.0,NS,10/20,5,4,1.0
Blood,STAT1,CD8_T,NL→AR,NL,AR,0.7721864581108093,0.5750177502632141,-25.5,↓,0.785714,NS,9/15,5,3,0.9840132476190476
Blood,STAT1,CD8_T,NL→CR,NL,CR,0.7721864581108093,0.6370060443878174,-17.5,↓,0.785714,NS,9/15,5,3,0.9656204766355141
Blood,STAT1,CD8_T,IT→IA,IT,IA,0.6045821309089661,0.6896708011627197,14.100000381469728,↑,0.730159,NS,12/20,5,4,1.0
Blood,STAT1,CD8_T,IA→AR,IA,AR,0.6896708011627197,0.5750177502632141,-16.600000381469727,↓,0.628571,NS,8/12,4,3,1.0
Blood,STAT1,CD8_T,CR→AR,CR,AR,0.6370060443878174,0.5750177502632141,-9.699999809265137,↓,1.0,NS,5/9,3,3,1.0
Blood,STAT1,NK,NL→IT,NL,IT,0.6424275636672974,0.4162017405033111,-35.20000076293945,↓,0.547619,NS,16/25,5,5,0.8001322055555555
Blood,STAT1,NK,NL→IA,NL,IA,0.6424275636672974,0.5360960960388184,-16.600000381469727,↓,0.730159,NS,12/20,5,4,0.8931712418604651
Blood,STAT1,NK,NL→AR,NL,AR,0.6424275636672974,0.4420493841171264,-31.200000762939453,↓,0.785714,NS,9/15,5,3,0.9392853727272727
Blood,STAT1,NK,NL→CR,NL,CR,0.6424275636672974,0.5758340954780579,-10.399999618530272,↓,1.0,NS,7/15,5,3,1.0
Blood,STAT1,NK,IT→IA,IT,IA,0.4162017405033111,0.5360960960388184,28.799999237060547,↑,0.285714,NS,15/20,5,4,0.9521015263157895
Blood,STAT1,NK,IA→AR,IA,AR,0.5360960960388184,0.4420493841171264,-17.5,↓,0.4,NS,9/12,4,3,0.9924528301886792
Blood,STAT1,NK,CR→AR,CR,AR,0.5758340954780579,0.4420493841171264,-23.200000762939453,↓,0.4,NS,7/9,3,3,0.8092307692307693
Blood,STAT1,B,NL→IT,NL,IT,0.4920822978019714,0.314537912607193,-36.09999847412109,↓,0.690476,NS,15/25,5,5,0.8989860792079207
Blood,STAT1,B,NL→IA,NL,IA,0.4920822978019714,0.2963981628417969,-39.79999923706055,↓,0.730159,NS,12/20,5,4,0.9367405707317074
Blood,STAT1,B,NL→AR,NL,AR,0.4920822978019714,0.2574493288993835,-47.70000076293945,↓,0.785714,NS,9/15,5,3,0.9435743470319635
Blood,STAT1,B,NL→CR,NL,CR,0.4920822978019714,0.3455107510089874,-29.799999237060547,↓,0.785714,NS,9/15,5,3,0.9522708847926268
Blood,STAT1,B,IT→IA,IT,IA,0.314537912607193,0.2963981628417969,-5.800000190734863,↓,0.904762,NS,11/20,5,4,1.0
Blood,STAT1,B,IA→AR,IA,AR,0.2963981628417969,0.2574493288993835,-13.100000381469728,↓,0.857143,NS,7/12,4,3,1.0
Blood,STAT1,B,CR→AR,CR,AR,0.3455107510089874,0.2574493288993835,-25.5,↓,0.4,NS,7/9,3,3,0.8030534351145039
Blood,STAT1,PlasmaB,NL→IT,NL,IT,0.2386341094970703,0.5071974992752075,112.5,↑,0.095238,†,21/25,5,5,0.33396792000000003
Blood,STAT1,PlasmaB,NL→IA,NL,IA,0.2386341094970703,0.498649001121521,109.0,↑,0.111111,NS,17/20,5,4,0.44241320512820514
Blood,STAT1,PlasmaB,NL→AR,NL,AR,0.2386341094970703,0.3214353322982788,34.70000076293945,↑,0.571429,NS,10/15,5,3,0.9108231939393938
Blood,STAT1,PlasmaB,NL→CR,NL,CR,0.2386341094970703,0.5287038683891296,121.5999984741211,↑,0.25,NS,12/15,5,3,0.4764492753623188
Blood,STAT1,PlasmaB,IT→IA,IT,IA,0.5071974992752075,0.498649001121521,-1.7000000476837158,↓,0.730159,NS,12/20,5,4,1.0
Blood,STAT1,PlasmaB,IA→AR,IA,AR,0.498649001121521,0.3214353322982788,-35.5,↓,0.228571,NS,10/12,4,3,1.0
Blood,STAT1,PlasmaB,CR→AR,CR,AR,0.5287038683891296,0.3214353322982788,-39.20000076293945,↓,0.2,NS,8/9,3,3,0.48703703703703705
Blood,STAT2,Myeloid,NL→IT,NL,IT,0.2269459515810012,0.6402207612991333,182.1000061035156,↑,0.007937,**,25/25,5,5,0.06523221875
Blood,STAT2,Myeloid,NL→IA,NL,IA,0.2269459515810012,0.5411980748176575,138.5,↑,0.063492,†,18/20,5,4,0.2222315844155844
Blood,STAT2,Myeloid,NL→AR,NL,AR,0.2269459515810012,0.517641544342041,128.10000610351562,↑,0.142857,NS,13/15,5,3,0.34469166055045874
Blood,STAT2,Myeloid,NL→CR,NL,CR,0.2269459515810012,0.5389110445976257,137.5,↑,0.035714,*,15/15,5,3,0.1093896511627907
Blood,STAT2,Myeloid,IT→IA,IT,IA,0.6402207612991333,0.5411980748176575,-15.5,↓,0.285714,NS,15/20,5,4,1.0
Blood,STAT2,Myeloid,IA→AR,IA,AR,0.5411980748176575,0.517641544342041,-4.400000095367432,↓,0.857143,NS,7/12,4,3,1.0
Blood,STAT2,Myeloid,CR→AR,CR,AR,0.5389110445976257,0.517641544342041,-3.900000095367432,↓,0.7,NS,6/9,3,3,0.8936893203883495
Blood,STAT2,CD4_T,NL→IT,NL,IT,0.1160618811845779,0.1308623850345611,12.800000190734863,↑,0.547619,NS,16/25,5,5,0.9601586466666666
Blood,STAT2,CD4_T,NL→IA,NL,IA,0.1160618811845779,0.1351922452449798,16.5,↑,0.555556,NS,13/20,5,4,0.9019211604938272
Blood,STAT2,CD4_T,NL→AR,NL,AR,0.1160618811845779,0.1340778023004531,15.5,↑,0.392857,NS,11/15,5,3,0.8071983671875
Blood,STAT2,CD4_T,NL→CR,NL,CR,0.1160618811845779,0.1352864652872085,16.600000381469727,↑,0.571429,NS,10/15,5,3,0.894558494047619
Blood,STAT2,CD4_T,IT→IA,IT,IA,0.1308623850345611,0.1351922452449798,3.299999952316284,↑,0.730159,NS,12/20,5,4,1.0
Blood,STAT2,CD4_T,IA→AR,IA,AR,0.1351922452449798,0.1340778023004531,-0.800000011920929,↓,0.628571,NS,8/12,4,3,1.0
Blood,STAT2,CD4_T,CR→AR,CR,AR,0.1352864652872085,0.1340778023004531,-0.8999999761581421,↓,1.0,NS,4/9,3,3,1.0
Blood,STAT2,CD8_T,NL→IT,NL,IT,0.0691005736589431,0.1112570986151695,61.0,↑,0.401965,NS,17/25,5,5,0.813401408759124
Blood,STAT2,CD8_T,NL→IA,NL,IA,0.0691005736589431,0.1217820197343826,76.19999694824219,↑,0.268341,NS,15/20,5,4,0.790976652631579
Blood,STAT2,CD8_T,NL→AR,NL,AR,0.0691005736589431,0.1220914348959922,76.69999694824219,↑,0.230243,NS,12/15,5,3,0.7146739130434783
Blood,STAT2,CD8_T,NL→CR,NL,CR,0.0691005736589431,0.1313938945531845,90.0999984741211,↑,0.548595,NS,10/15,5,3,0.93928641875
Blood,STAT2,CD8_T,IT→IA,IT,IA,0.1112570986151695,0.1217820197343826,9.5,↑,0.730159,NS,12/20,5,4,1.0
Blood,STAT2,CD8_T,IA→AR,IA,AR,0.1217820197343826,0.1220914348959922,0.3000000119209289,↑,1.0,NS,6/12,4,3,1.0
Blood,STAT2,CD8_T,CR→AR,CR,AR,0.1313938945531845,0.1220914348959922,-7.099999904632568,↓,0.7,NS,3/9,3,3,0.9113861386138613
Blood,STAT2,NK,NL→IT,NL,IT,0.0868257582187652,0.117780402302742,35.70000076293945,↑,0.420635,NS,17/25,5,5,0.7379867086092715
Blood,STAT2,NK,NL→IA,NL,IA,0.0868257582187652,0.1251387596130371,44.09999847412109,↑,0.190476,NS,16/20,5,4,0.44332024778761064
Blood,STAT2,NK,NL→AR,NL,AR,0.0868257582187652,0.1291116923093795,48.70000076293945,↑,0.071429,†,14/15,5,3,0.37571654000000004
Blood,STAT2,NK,NL→CR,NL,CR,0.0868257582187652,0.1219806745648384,40.5,↑,0.392857,NS,11/15,5,3,0.7433193597122303
Blood,STAT2,NK,IT→IA,IT,IA,0.117780402302742,0.1251387596130371,6.199999809265137,↑,1.0,NS,10/20,5,4,1.0
Blood,STAT2,NK,IA→AR,IA,AR,0.1251387596130371,0.1291116923093795,3.200000047683716,↑,0.857143,NS,5/12,4,3,1.0
Blood,STAT2,NK,CR→AR,CR,AR,0.1219806745648384,0.1291116923093795,5.800000190734863,↑,0.7,NS,6/9,3,3,0.9113861386138613
Blood,STAT2,B,NL→IT,NL,IT,0.0963187366724014,0.2146861106157302,122.9000015258789,↑,0.015873,*,24/25,5,5,0.23192216666666668
Blood,STAT2,B,NL→IA,NL,IA,0.0963187366724014,0.1899313330650329,97.1999969482422,↑,0.190476,NS,16/20,5,4,0.538657935483871
Blood,STAT2,B,NL→AR,NL,AR,0.0963187366724014,0.1992567777633667,106.9000015258789,↑,0.035714,*,15/15,5,3,0.23518775000000003
Blood,STAT2,B,NL→CR,NL,CR,0.0963187366724014,0.1890259236097335,96.3000030517578,↑,0.142857,NS,13/15,5,3,0.49436040789473695
Blood,STAT2,B,IT→IA,IT,IA,0.2146861106157302,0.1899313330650329,-11.5,↓,0.730159,NS,12/20,5,4,1.0
Blood,STAT2,B,IA→AR,IA,AR,0.1899313330650329,0.1992567777633667,4.900000095367432,↑,1.0,NS,6/12,4,3,1.0
Blood,STAT2,B,CR→AR,CR,AR,0.1890259236097335,0.1992567777633667,5.400000095367432,↑,0.7,NS,6/9,3,3,0.9251256281407034
Blood,STAT2,PlasmaB,NL→IT,NL,IT,0.1491114795207977,0.2620762288570404,75.80000305175781,↑,0.055556,†,22/25,5,5,0.26901725862068965
Blood,STAT2,PlasmaB,NL→IA,NL,IA,0.1491114795207977,0.2686948180198669,80.19999694824219,↑,0.285714,NS,15/20,5,4,0.6059901774193549
Blood,STAT2,PlasmaB,NL→AR,NL,AR,0.1491114795207977,0.175581157207489,17.799999237060547,↑,0.571429,NS,10/15,5,3,0.9108231939393938
Blood,STAT2,PlasmaB,NL→CR,NL,CR,0.1491114795207977,0.2095005065202713,40.5,↑,0.035714,*,15/15,5,3,0.20015978723404257
Blood,STAT2,PlasmaB,IT→IA,IT,IA,0.2620762288570404,0.2686948180198669,2.5,↑,0.904762,NS,11/20,5,4,1.0
Blood,STAT2,PlasmaB,IA→AR,IA,AR,0.2686948180198669,0.175581157207489,-34.70000076293945,↓,0.4,NS,9/12,4,3,1.0
Blood,STAT2,PlasmaB,CR→AR,CR,AR,0.2095005065202713,0.175581157207489,-16.200000762939453,↓,0.7,NS,6/9,3,3,0.9251256281407034
Blood,STAT3,Myeloid,NL→IT,NL,IT,0.5978411436080933,0.5590649247169495,-6.5,↓,0.547619,NS,9/25,5,5,0.6761680610328638
Blood,STAT3,Myeloid,NL→IA,NL,IA,0.5978411436080933,0.6111431121826172,2.200000047683716,↑,0.412698,NS,14/20,5,4,0.5804255294117647
Blood,STAT3,Myeloid,NL→AR,NL,AR,0.5978411436080933,0.5829527974128723,-2.5,↓,0.571429,NS,5/15,5,3,0.7590193282828283
Blood,STAT3,Myeloid,NL→CR,NL,CR,0.5978411436080933,0.5845550298690796,-2.200000047683716,↓,0.571429,NS,5/15,5,3,0.7366952303921569
Blood,STAT3,Myeloid,IT→IA,IT,IA,0.5590649247169495,0.6111431121826172,9.300000190734863,↑,0.904762,NS,11/20,5,4,1.0
Blood,STAT3,Myeloid,IA→AR,IA,AR,0.6111431121826172,0.5829527974128723,-4.599999904632568,↓,0.857143,NS,7/12,4,3,1.0
Blood,STAT3,Myeloid,CR→AR,CR,AR,0.5845550298690796,0.5829527974128723,-0.3000000119209289,↓,0.7,NS,3/9,3,3,0.8936893203883495
Blood,STAT3,CD4_T,NL→IT,NL,IT,0.4376652240753174,0.4868880212306976,11.199999809265137,↑,0.420635,NS,17/25,5,5,0.8844126428571429
Blood,STAT3,CD4_T,NL→IA,NL,IA,0.4376652240753174,0.6342136263847351,44.900001525878906,↑,0.190476,NS,16/20,5,4,0.6591472105263159
Blood,STAT3,CD4_T,NL→AR,NL,AR,0.4376652240753174,0.570095956325531,30.299999237060547,↑,0.571429,NS,10/15,5,3,0.9611292186046512
Blood,STAT3,CD4_T,NL→CR,NL,CR,0.4376652240753174,0.7033408284187317,60.70000076293945,↑,0.25,NS,12/15,5,3,0.5572033898305084
Blood,STAT3,CD4_T,IT→IA,IT,IA,0.4868880212306976,0.6342136263847351,30.299999237060547,↑,0.190476,NS,16/20,5,4,1.0
Blood,STAT3,CD4_T,IA→AR,IA,AR,0.6342136263847351,0.570095956325531,-10.100000381469728,↓,0.857143,NS,7/12,4,3,1.0
Blood,STAT3,CD4_T,CR→AR,CR,AR,0.7033408284187317,0.570095956325531,-18.899999618530277,↓,0.1,NS,9/9,3,3,0.43833333333333335
Blood,STAT3,CD8_T,NL→IT,NL,IT,0.4845475554466247,0.5272308588027954,8.800000190734863,↑,1.0,NS,13/25,5,5,1.0
Blood,STAT3,CD8_T,NL→IA,NL,IA,0.4845475554466247,0.6423572897911072,32.599998474121094,↑,0.111111,NS,17/20,5,4,0.5126700526315789
Blood,STAT3,CD8_T,NL→AR,NL,AR,0.4845475554466247,0.6301723122596741,30.100000381469727,↑,0.25,NS,12/15,5,3,0.7146739130434783
Blood,STAT3,CD8_T,NL→CR,NL,CR,0.4845475554466247,0.6442044377326965,32.900001525878906,↑,0.25,NS,12/15,5,3,0.5923423423423423
Blood,STAT3,CD8_T,IT→IA,IT,IA,0.5272308588027954,0.6423572897911072,21.799999237060547,↑,0.412698,NS,14/20,5,4,0.960527203539823
Blood,STAT3,CD8_T,IA→AR,IA,AR,0.6423572897911072,0.6301723122596741,-1.899999976158142,↓,0.4,NS,3/12,4,3,1.0
Blood,STAT3,CD8_T,CR→AR,CR,AR,0.6442044377326965,0.6301723122596741,-2.200000047683716,↓,0.7,NS,6/9,3,3,0.9113861386138613
Blood,STAT3,NK,NL→IT,NL,IT,0.3997488617897033,0.5490252375602722,37.29999923706055,↑,0.222222,NS,19/25,5,5,0.5513621320754717
Blood,STAT3,NK,NL→IA,NL,IA,0.3997488617897033,0.6579946279525757,64.5999984741211,↑,0.031746,*,19/20,5,4,0.25300600000000006
Blood,STAT3,NK,NL→AR,NL,AR,0.3997488617897033,0.6443660855293274,61.20000076293945,↑,0.035714,*,15/15,5,3,0.2613197222222222
Blood,STAT3,NK,NL→CR,NL,CR,0.3997488617897033,0.6624596118927002,65.69999694824219,↑,0.035714,*,15/15,5,3,0.20451108695652176
Blood,STAT3,NK,IT→IA,IT,IA,0.5490252375602722,0.6579946279525757,19.799999237060547,↑,0.190476,NS,16/20,5,4,0.9276886666666667
Blood,STAT3,NK,IA→AR,IA,AR,0.6579946279525757,0.6443660855293274,-2.0999999046325684,↓,1.0,NS,6/12,4,3,1.0
Blood,STAT3,NK,CR→AR,CR,AR,0.6624596118927002,0.6443660855293274,-2.700000047683716,↓,0.7,NS,6/9,3,3,0.9113861386138613
Blood,STAT3,B,NL→IT,NL,IT,0.4268594682216644,0.4003545343875885,-6.199999809265137,↓,1.0,NS,12/25,5,5,1.0
Blood,STAT3,B,NL→IA,NL,IA,0.4268594682216644,0.4623971283435821,8.300000190734863,↑,0.285714,NS,15/20,5,4,0.6534154956521739
Blood,STAT3,B,NL→AR,NL,AR,0.4268594682216644,0.4971497356891632,16.5,↑,0.25,NS,12/15,5,3,0.581858407079646
Blood,STAT3,B,NL→CR,NL,CR,0.4268594682216644,0.5259973406791687,23.200000762939453,↑,0.25,NS,12/15,5,3,0.6032110091743119
Blood,STAT3,B,IT→IA,IT,IA,0.4003545343875885,0.4623971283435821,15.5,↑,0.555556,NS,13/20,5,4,1.0
Blood,STAT3,B,IA→AR,IA,AR,0.4623971283435821,0.4971497356891632,7.5,↑,0.4,NS,9/12,4,3,1.0
Blood,STAT3,B,CR→AR,CR,AR,0.5259973406791687,0.4971497356891632,-5.5,↓,0.7,NS,6/9,3,3,0.9251256281407034
Blood,STAT3,PlasmaB,NL→IT,NL,IT,0.3508975505828857,0.3895578980445862,11.0,↑,1.0,NS,13/25,5,5,1.0
Blood,STAT3,PlasmaB,NL→IA,NL,IA,0.3508975505828857,0.3326479196548462,-5.199999809265137,↓,0.190476,NS,16/20,5,4,0.5111753877551021
Blood,STAT3,PlasmaB,NL→AR,NL,AR,0.3508975505828857,0.2829941511154175,-19.399999618530277,↓,0.25,NS,12/15,5,3,0.6926581120689654
Blood,STAT3,PlasmaB,NL→CR,NL,CR,0.3508975505828857,0.4797374308109283,36.70000076293945,↑,0.785714,NS,9/15,5,3,0.9934749134615385
Blood,STAT3,PlasmaB,IT→IA,IT,IA,0.3895578980445862,0.3326479196548462,-14.600000381469728,↓,0.111111,NS,17/20,5,4,1.0
Blood,STAT3,PlasmaB,IA→AR,IA,AR,0.3326479196548462,0.2829941511154175,-14.899999618530272,↓,0.4,NS,9/12,4,3,1.0
Blood,STAT3,PlasmaB,CR→AR,CR,AR,0.4797374308109283,0.2829941511154175,-41.0,↓,0.1,NS,9/9,3,3,0.3207317073170732
Blood,STAT4,Myeloid,NL→IT,NL,IT,0.002348615322262,0.0043367138132452,84.5999984741211,↑,0.503812,NS,13/25,5,5,0.6625127800000001
Blood,STAT4,Myeloid,NL→IA,NL,IA,0.002348615322262,0.0095231374725699,305.5,↑,0.383221,NS,14/20,5,4,0.5726541079545455
Blood,STAT4,Myeloid,NL→AR,NL,AR,0.002348615322262,0.0014064833521842,-40.09999847412109,↓,1.0,NS,6/15,5,3,1.0
Blood,STAT4,Myeloid,NL→CR,NL,CR,0.002348615322262,0.0172118656337261,632.9000244140625,↑,0.032473,*,15/15,5,3,0.1093896511627907
Blood,STAT4,Myeloid,IT→IA,IT,IA,0.0043367138132452,0.0095231374725699,119.5999984741211,↑,0.389284,NS,14/20,5,4,1.0
Blood,STAT4,Myeloid,IA→AR,IA,AR,0.0095231374725699,0.0014064833521842,-85.19999694824219,↓,0.228571,NS,10/12,4,3,1.0
Blood,STAT4,Myeloid,CR→AR,CR,AR,0.0172118656337261,0.0014064833521842,-91.8000030517578,↓,0.1,NS,9/9,3,3,0.5977272727272728
Blood,STAT4,CD4_T,NL→IT,NL,IT,0.2344288378953933,0.2800228297710418,19.399999618530277,↑,0.690476,NS,15/25,5,5,0.9923234316939891
Blood,STAT4,CD4_T,NL→IA,NL,IA,0.2344288378953933,0.3848156929016113,64.19999694824219,↑,0.285714,NS,15/20,5,4,0.7514278200000001
Blood,STAT4,CD4_T,NL→AR,NL,AR,0.2344288378953933,0.2762891352176666,17.899999618530273,↑,0.785714,NS,9/15,5,3,0.9611292186046512
Blood,STAT4,CD4_T,NL→CR,NL,CR,0.2344288378953933,0.4125770628452301,76.0,↑,0.035714,*,15/15,5,3,0.21347231818181822
Blood,STAT4,CD4_T,IT→IA,IT,IA,0.2800228297710418,0.3848156929016113,37.400001525878906,↑,0.190476,NS,16/20,5,4,1.0
Blood,STAT4,CD4_T,IA→AR,IA,AR,0.3848156929016113,0.2762891352176666,-28.200000762939453,↓,0.4,NS,9/12,4,3,1.0
Blood,STAT4,CD4_T,CR→AR,CR,AR,0.4125770628452301,0.2762891352176666,-33.0,↓,0.1,NS,9/9,3,3,0.43833333333333335
Blood,STAT4,CD8_T,NL→IT,NL,IT,0.3187806904315948,0.4188350737094879,31.399999618530277,↑,0.309524,NS,18/25,5,5,0.7537482592592593
Blood,STAT4,CD8_T,NL→IA,NL,IA,0.3187806904315948,0.5187535881996155,62.70000076293945,↑,0.111111,NS,17/20,5,4,0.5126700526315789
Blood,STAT4,CD8_T,NL→AR,NL,AR,0.3187806904315948,0.4415155351161957,38.5,↑,0.392857,NS,11/15,5,3,0.7947799307692308
Blood,STAT4,CD8_T,NL→CR,NL,CR,0.3187806904315948,0.5441106557846069,70.69999694824219,↑,0.071429,†,14/15,5,3,0.3940835833333333
