tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Blood,TGFB2,CD8_T,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TGFB2,CD8_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TGFB2,CD8_T,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TGFB2,CD8_T,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TGFB2,CD8_T,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,TGFB2,CD8_T,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,TGFB2,NK,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,TGFB2,NK,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TGFB2,NK,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TGFB2,NK,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TGFB2,NK,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TGFB2,NK,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,TGFB2,NK,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,TGFB2,B,NL→IT,NL,IT,0.008592076,0.006623397,-22.899999618530277,↓,0.332112,NS,6/25,5,5
Blood,TGFB2,B,NL→IA,NL,IA,0.008592076,0.012610315,46.79999923706055,↑,0.170609,NS,16/20,5,4
Blood,TGFB2,B,NL→AR,NL,AR,0.008592076,0.0109943,28.0,↑,0.359397,NS,11/15,5,3
Blood,TGFB2,B,NL→CR,NL,CR,0.008592076,0.0022220407,-74.0999984741211,↓,0.541193,NS,5/15,5,3
Blood,TGFB2,B,IT→IA,IT,IA,0.006623397,0.012610315,90.4000015258789,↑,0.111111,NS,17/20,5,4
Blood,TGFB2,B,IA→AR,IA,AR,0.012610315,0.0109943,-12.800000190734863,↓,0.857143,NS,7/12,4,3
Blood,TGFB2,B,CR→AR,CR,AR,0.0022220407,0.0109943,394.7999877929688,↑,0.2,NS,8/9,3,3
Blood,TGFB2,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,TGFB2,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TGFB2,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TGFB2,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TGFB2,PlasmaB,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TGFB2,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,TGFB2,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,TGFBR1,Myeloid,NL→IT,NL,IT,0.06048903,0.11195737,85.0999984741211,↑,0.095238,†,21/25,5,5
Blood,TGFBR1,Myeloid,NL→IA,NL,IA,0.06048903,0.12460269,106.0,↑,0.111111,NS,17/20,5,4
Blood,TGFBR1,Myeloid,NL→AR,NL,AR,0.06048903,0.10321208,70.5999984741211,↑,0.25,NS,12/15,5,3
Blood,TGFBR1,Myeloid,NL→CR,NL,CR,0.06048903,0.1091896,80.5,↑,0.25,NS,12/15,5,3
Blood,TGFBR1,Myeloid,IT→IA,IT,IA,0.11195737,0.12460269,11.300000190734863,↑,0.412698,NS,14/20,5,4
Blood,TGFBR1,Myeloid,IA→AR,IA,AR,0.12460269,0.10321208,-17.200000762939453,↓,0.4,NS,9/12,4,3
Blood,TGFBR1,Myeloid,CR→AR,CR,AR,0.1091896,0.10321208,-5.5,↓,0.7,NS,6/9,3,3
Blood,TGFBR1,CD4_T,NL→IT,NL,IT,0.055595875,0.08097917,45.70000076293945,↑,0.420635,NS,17/25,5,5
Blood,TGFBR1,CD4_T,NL→IA,NL,IA,0.055595875,0.07890695,41.900001525878906,↑,0.730159,NS,12/20,5,4
Blood,TGFBR1,CD4_T,NL→AR,NL,AR,0.055595875,0.060278356,8.399999618530273,↑,0.785714,NS,9/15,5,3
Blood,TGFBR1,CD4_T,NL→CR,NL,CR,0.055595875,0.052914336,-4.800000190734863,↓,0.571429,NS,10/15,5,3
Blood,TGFBR1,CD4_T,IT→IA,IT,IA,0.08097917,0.07890695,-2.5999999046325684,↓,0.904762,NS,11/20,5,4
Blood,TGFBR1,CD4_T,IA→AR,IA,AR,0.07890695,0.060278356,-23.600000381469727,↓,0.114286,NS,11/12,4,3
Blood,TGFBR1,CD4_T,CR→AR,CR,AR,0.052914336,0.060278356,13.899999618530272,↑,0.7,NS,6/9,3,3
Blood,TGFBR1,CD8_T,NL→IT,NL,IT,0.06798209,0.1316566,93.6999969482422,↑,0.095238,†,21/25,5,5
Blood,TGFBR1,CD8_T,NL→IA,NL,IA,0.06798209,0.12764591,87.80000305175781,↑,0.285714,NS,15/20,5,4
Blood,TGFBR1,CD8_T,NL→AR,NL,AR,0.06798209,0.14920825,119.5,↑,0.071429,†,14/15,5,3
Blood,TGFBR1,CD8_T,NL→CR,NL,CR,0.06798209,0.094648294,39.20000076293945,↑,0.392857,NS,11/15,5,3
Blood,TGFBR1,CD8_T,IT→IA,IT,IA,0.1316566,0.12764591,-3.0,↓,0.730159,NS,8/20,5,4
Blood,TGFBR1,CD8_T,IA→AR,IA,AR,0.12764591,0.14920825,16.899999618530273,↑,0.857143,NS,7/12,4,3
Blood,TGFBR1,CD8_T,CR→AR,CR,AR,0.094648294,0.14920825,57.59999847412109,↑,0.2,NS,8/9,3,3
Blood,TGFBR1,NK,NL→IT,NL,IT,0.14647858,0.28691548,95.9000015258789,↑,0.007937,**,25/25,5,5
Blood,TGFBR1,NK,NL→IA,NL,IA,0.14647858,0.26208538,78.9000015258789,↑,0.111111,NS,17/20,5,4
Blood,TGFBR1,NK,NL→AR,NL,AR,0.14647858,0.23889183,63.09999847412109,↑,0.142857,NS,13/15,5,3
Blood,TGFBR1,NK,NL→CR,NL,CR,0.14647858,0.18135898,23.799999237060547,↑,0.785714,NS,9/15,5,3
Blood,TGFBR1,NK,IT→IA,IT,IA,0.28691548,0.26208538,-8.699999809265137,↓,0.904762,NS,9/20,5,4
Blood,TGFBR1,NK,IA→AR,IA,AR,0.26208538,0.23889183,-8.800000190734863,↓,0.628571,NS,8/12,4,3
Blood,TGFBR1,NK,CR→AR,CR,AR,0.18135898,0.23889183,31.700000762939453,↑,0.4,NS,7/9,3,3
Blood,TGFBR1,B,NL→IT,NL,IT,0.024930725,0.05279557,111.8000030517578,↑,0.059327,†,22/25,5,5
Blood,TGFBR1,B,NL→IA,NL,IA,0.024930725,0.0831934,233.6999969482422,↑,0.109855,NS,17/20,5,4
Blood,TGFBR1,B,NL→AR,NL,AR,0.024930725,0.052740198,111.5,↑,0.133701,NS,13/15,5,3
Blood,TGFBR1,B,NL→CR,NL,CR,0.024930725,0.06717085,169.39999389648438,↑,0.071924,†,14/15,5,3
Blood,TGFBR1,B,IT→IA,IT,IA,0.05279557,0.0831934,57.59999847412109,↑,0.412698,NS,14/20,5,4
Blood,TGFBR1,B,IA→AR,IA,AR,0.0831934,0.052740198,-36.59999847412109,↓,0.4,NS,9/12,4,3
Blood,TGFBR1,B,CR→AR,CR,AR,0.06717085,0.052740198,-21.5,↓,0.4,NS,7/9,3,3
Blood,TGFBR1,PlasmaB,NL→IT,NL,IT,0.0035870099,0.047187738,1215.5,↑,0.044909,*,20/25,5,5
Blood,TGFBR1,PlasmaB,NL→IA,NL,IA,0.0035870099,0.062238097,1635.0999755859375,↑,0.081136,†,15/20,5,4
Blood,TGFBR1,PlasmaB,NL→AR,NL,AR,0.0035870099,0.032204095,797.7999877929688,↑,0.026179,*,15/15,5,3
Blood,TGFBR1,PlasmaB,NL→CR,NL,CR,0.0035870099,0.046771053,1203.9000244140625,↑,0.026179,*,15/15,5,3
Blood,TGFBR1,PlasmaB,IT→IA,IT,IA,0.047187738,0.062238097,31.899999618530277,↑,0.460558,NS,13/20,5,4
Blood,TGFBR1,PlasmaB,IA→AR,IA,AR,0.062238097,0.032204095,-48.29999923706055,↓,0.628571,NS,8/12,4,3
Blood,TGFBR1,PlasmaB,CR→AR,CR,AR,0.046771053,0.032204095,-31.100000381469727,↓,0.2,NS,8/9,3,3
Blood,TGFBR2,Myeloid,NL→IT,NL,IT,0.24634452,0.44624537,81.0999984741211,↑,0.031746,*,23/25,5,5
Blood,TGFBR2,Myeloid,NL→IA,NL,IA,0.24634452,0.47764722,93.9000015258789,↑,0.063492,†,18/20,5,4
Blood,TGFBR2,Myeloid,NL→AR,NL,AR,0.24634452,0.55319524,124.5999984741211,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,Myeloid,NL→CR,NL,CR,0.24634452,0.537929,118.4000015258789,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,Myeloid,IT→IA,IT,IA,0.44624537,0.47764722,7.0,↑,0.412698,NS,14/20,5,4
Blood,TGFBR2,Myeloid,IA→AR,IA,AR,0.47764722,0.55319524,15.800000190734863,↑,0.628571,NS,8/12,4,3
Blood,TGFBR2,Myeloid,CR→AR,CR,AR,0.537929,0.55319524,2.799999952316284,↑,1.0,NS,5/9,3,3
Blood,TGFBR2,CD4_T,NL→IT,NL,IT,0.31042975,0.5497522,77.0999984741211,↑,0.031746,*,23/25,5,5
Blood,TGFBR2,CD4_T,NL→IA,NL,IA,0.31042975,0.5432562,75.0,↑,0.190476,NS,16/20,5,4
Blood,TGFBR2,CD4_T,NL→AR,NL,AR,0.31042975,0.61584777,98.4000015258789,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,CD4_T,NL→CR,NL,CR,0.31042975,0.841798,171.1999969482422,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,CD4_T,IT→IA,IT,IA,0.5497522,0.5432562,-1.2000000476837158,↓,1.0,NS,10/20,5,4
Blood,TGFBR2,CD4_T,IA→AR,IA,AR,0.5432562,0.61584777,13.399999618530272,↑,0.857143,NS,7/12,4,3
Blood,TGFBR2,CD4_T,CR→AR,CR,AR,0.841798,0.61584777,-26.799999237060547,↓,0.4,NS,7/9,3,3
Blood,TGFBR2,CD8_T,NL→IT,NL,IT,0.32462066,0.6651675,104.9000015258789,↑,0.031746,*,23/25,5,5
Blood,TGFBR2,CD8_T,NL→IA,NL,IA,0.32462066,0.5874885,81.0,↑,0.111111,NS,17/20,5,4
Blood,TGFBR2,CD8_T,NL→AR,NL,AR,0.32462066,0.67021185,106.5,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,CD8_T,NL→CR,NL,CR,0.32462066,0.8455017,160.5,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,CD8_T,IT→IA,IT,IA,0.6651675,0.5874885,-11.699999809265137,↓,0.730159,NS,12/20,5,4
Blood,TGFBR2,CD8_T,IA→AR,IA,AR,0.5874885,0.67021185,14.100000381469728,↑,0.628571,NS,8/12,4,3
Blood,TGFBR2,CD8_T,CR→AR,CR,AR,0.8455017,0.67021185,-20.700000762939453,↓,0.1,NS,9/9,3,3
Blood,TGFBR2,NK,NL→IT,NL,IT,0.21594934,0.38564926,78.5999984741211,↑,0.055556,†,22/25,5,5
Blood,TGFBR2,NK,NL→IA,NL,IA,0.21594934,0.41718817,93.1999969482422,↑,0.063492,†,18/20,5,4
Blood,TGFBR2,NK,NL→AR,NL,AR,0.21594934,0.44411576,105.6999969482422,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,NK,NL→CR,NL,CR,0.21594934,0.52017546,140.89999389648438,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,NK,IT→IA,IT,IA,0.38564926,0.41718817,8.199999809265137,↑,0.730159,NS,12/20,5,4
Blood,TGFBR2,NK,IA→AR,IA,AR,0.41718817,0.44411576,6.5,↑,1.0,NS,6/12,4,3
Blood,TGFBR2,NK,CR→AR,CR,AR,0.52017546,0.44411576,-14.600000381469728,↓,0.4,NS,7/9,3,3
Blood,TGFBR2,B,NL→IT,NL,IT,0.33510754,0.53519684,59.70000076293945,↑,0.055556,†,22/25,5,5
Blood,TGFBR2,B,NL→IA,NL,IA,0.33510754,0.5635295,68.19999694824219,↑,0.031746,*,19/20,5,4
Blood,TGFBR2,B,NL→AR,NL,AR,0.33510754,0.5672025,69.30000305175781,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,B,NL→CR,NL,CR,0.33510754,0.7299407,117.8000030517578,↑,0.035714,*,15/15,5,3
Blood,TGFBR2,B,IT→IA,IT,IA,0.53519684,0.5635295,5.300000190734863,↑,0.555556,NS,13/20,5,4
Blood,TGFBR2,B,IA→AR,IA,AR,0.5635295,0.5672025,0.699999988079071,↑,1.0,NS,6/12,4,3
Blood,TGFBR2,B,CR→AR,CR,AR,0.7299407,0.5672025,-22.299999237060547,↓,0.1,NS,9/9,3,3
Blood,TGFBR2,PlasmaB,NL→IT,NL,IT,0.032780983,0.5922037,1706.5,↑,0.009701,**,25/25,5,5
Blood,TGFBR2,PlasmaB,NL→IA,NL,IA,0.032780983,0.4630196,1312.5,↑,0.029657,*,19/20,5,4
Blood,TGFBR2,PlasmaB,NL→AR,NL,AR,0.032780983,0.2225494,578.9000244140625,↑,0.056664,†,14/15,5,3
Blood,TGFBR2,PlasmaB,NL→CR,NL,CR,0.032780983,0.6656153,1930.5,↑,0.026179,*,15/15,5,3
Blood,TGFBR2,PlasmaB,IT→IA,IT,IA,0.5922037,0.4630196,-21.799999237060547,↓,0.412698,NS,14/20,5,4
Blood,TGFBR2,PlasmaB,IA→AR,IA,AR,0.4630196,0.2225494,-51.900001525878906,↓,0.228571,NS,10/12,4,3
Blood,TGFBR2,PlasmaB,CR→AR,CR,AR,0.6656153,0.2225494,-66.5999984741211,↓,0.1,NS,9/9,3,3
Blood,TIGIT,Myeloid,NL→IT,NL,IT,0.0,0.0016938217,99999.0,↑,0.179712,NS,10/25,5,5
Blood,TIGIT,Myeloid,NL→IA,NL,IA,0.0,0.007943188,99999.0,↑,0.0108,*,20/20,5,4
Blood,TIGIT,Myeloid,NL→AR,NL,AR,0.0,0.00010274316,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TIGIT,Myeloid,NL→CR,NL,CR,0.0,0.0042413655,99999.0,↑,0.016805,*,15/15,5,3
Blood,TIGIT,Myeloid,IT→IA,IT,IA,0.0016938217,0.007943188,369.0,↑,0.170609,NS,16/20,5,4
Blood,TIGIT,Myeloid,IA→AR,IA,AR,0.007943188,0.00010274316,-98.6999969482422,↓,0.049746,*,12/12,4,3
Blood,TIGIT,Myeloid,CR→AR,CR,AR,0.0042413655,0.00010274316,-97.5999984741211,↓,0.076523,†,9/9,3,3
Blood,TIGIT,CD4_T,NL→IT,NL,IT,0.24880676,0.18120852,-27.200000762939453,↓,0.84127,NS,14/25,5,5
Blood,TIGIT,CD4_T,NL→IA,NL,IA,0.24880676,0.27004737,8.5,↑,0.904762,NS,11/20,5,4
Blood,TIGIT,CD4_T,NL→AR,NL,AR,0.24880676,0.17925632,-28.0,↓,0.785714,NS,9/15,5,3
Blood,TIGIT,CD4_T,NL→CR,NL,CR,0.24880676,0.15853979,-36.29999923706055,↓,0.392857,NS,11/15,5,3
Blood,TIGIT,CD4_T,IT→IA,IT,IA,0.18120852,0.27004737,49.0,↑,0.730159,NS,12/20,5,4
Blood,TIGIT,CD4_T,IA→AR,IA,AR,0.27004737,0.17925632,-33.599998474121094,↓,0.857143,NS,7/12,4,3
Blood,TIGIT,CD4_T,CR→AR,CR,AR,0.15853979,0.17925632,13.100000381469728,↑,0.7,NS,6/9,3,3
Blood,TIGIT,CD8_T,NL→IT,NL,IT,0.34593913,0.21055773,-39.09999847412109,↓,0.095238,†,21/25,5,5
Blood,TIGIT,CD8_T,NL→IA,NL,IA,0.34593913,0.4586586,32.599998474121094,↑,0.730159,NS,12/20,5,4
Blood,TIGIT,CD8_T,NL→AR,NL,AR,0.34593913,0.29864916,-13.699999809265137,↓,0.571429,NS,10/15,5,3
Blood,TIGIT,CD8_T,NL→CR,NL,CR,0.34593913,0.13658653,-60.5,↓,0.071429,†,14/15,5,3
Blood,TIGIT,CD8_T,IT→IA,IT,IA,0.21055773,0.4586586,117.8000030517578,↑,0.285714,NS,15/20,5,4
Blood,TIGIT,CD8_T,IA→AR,IA,AR,0.4586586,0.29864916,-34.900001525878906,↓,0.628571,NS,8/12,4,3
Blood,TIGIT,CD8_T,CR→AR,CR,AR,0.13658653,0.29864916,118.6999969482422,↑,0.4,NS,7/9,3,3
Blood,TIGIT,NK,NL→IT,NL,IT,0.32588947,0.35448933,8.800000190734863,↑,0.84127,NS,14/25,5,5
Blood,TIGIT,NK,NL→IA,NL,IA,0.32588947,0.47960812,47.20000076293945,↑,0.285714,NS,15/20,5,4
Blood,TIGIT,NK,NL→AR,NL,AR,0.32588947,0.32470664,-0.4000000059604645,↓,1.0,NS,7/15,5,3
Blood,TIGIT,NK,NL→CR,NL,CR,0.32588947,0.24040037,-26.200000762939453,↓,0.571429,NS,10/15,5,3
Blood,TIGIT,NK,IT→IA,IT,IA,0.35448933,0.47960812,35.29999923706055,↑,0.412698,NS,14/20,5,4
Blood,TIGIT,NK,IA→AR,IA,AR,0.47960812,0.32470664,-32.29999923706055,↓,0.228571,NS,10/12,4,3
Blood,TIGIT,NK,CR→AR,CR,AR,0.24040037,0.32470664,35.099998474121094,↑,0.7,NS,6/9,3,3
Blood,TIGIT,B,NL→IT,NL,IT,0.035887655,0.01413891,-60.59999847412109,↓,0.138792,NS,5/25,5,5
Blood,TIGIT,B,NL→IA,NL,IA,0.035887655,0.019882722,-44.59999847412109,↓,0.262239,NS,5/20,5,4
Blood,TIGIT,B,NL→AR,NL,AR,0.035887655,0.009289444,-74.0999984741211,↓,0.359397,NS,4/15,5,3
Blood,TIGIT,B,NL→CR,NL,CR,0.035887655,0.0090002045,-74.9000015258789,↓,0.541193,NS,5/15,5,3
Blood,TIGIT,B,IT→IA,IT,IA,0.01413891,0.019882722,40.59999847412109,↑,0.904762,NS,9/20,5,4
Blood,TIGIT,B,IA→AR,IA,AR,0.019882722,0.009289444,-53.29999923706055,↓,0.4,NS,9/12,4,3
Blood,TIGIT,B,CR→AR,CR,AR,0.0090002045,0.009289444,3.200000047683716,↑,0.7,NS,6/9,3,3
Blood,TIGIT,PlasmaB,NL→IT,NL,IT,0.0,0.012664832,99999.0,↑,0.072006,†,15/25,5,5
Blood,TIGIT,PlasmaB,NL→IA,NL,IA,0.0,0.01675698,99999.0,↑,0.13121,NS,10/20,5,4
Blood,TIGIT,PlasmaB,NL→AR,NL,AR,0.0,0.020646445,99999.0,↑,0.016805,*,15/15,5,3
Blood,TIGIT,PlasmaB,NL→CR,NL,CR,0.0,0.020181999,99999.0,↑,0.016805,*,15/15,5,3
Blood,TIGIT,PlasmaB,IT→IA,IT,IA,0.012664832,0.01675698,32.29999923706055,↑,1.0,NS,8/20,5,4
Blood,TIGIT,PlasmaB,IA→AR,IA,AR,0.01675698,0.020646445,23.200000762939453,↑,0.858427,NS,7/12,4,3
Blood,TIGIT,PlasmaB,CR→AR,CR,AR,0.020181999,0.020646445,2.299999952316284,↑,1.0,NS,4/9,3,3
Blood,TIMP1,Myeloid,NL→IT,NL,IT,1.7550714,1.4010417,-20.200000762939453,↓,0.222222,NS,19/25,5,5
Blood,TIMP1,Myeloid,NL→IA,NL,IA,1.7550714,1.7183383,-2.0999999046325684,↓,0.904762,NS,11/20,5,4
Blood,TIMP1,Myeloid,NL→AR,NL,AR,1.7550714,1.3673787,-22.100000381469727,↓,0.25,NS,12/15,5,3
Blood,TIMP1,Myeloid,NL→CR,NL,CR,1.7550714,1.4776963,-15.800000190734863,↓,0.392857,NS,11/15,5,3
Blood,TIMP1,Myeloid,IT→IA,IT,IA,1.4010417,1.7183383,22.600000381469727,↑,0.730159,NS,12/20,5,4
Blood,TIMP1,Myeloid,IA→AR,IA,AR,1.7183383,1.3673787,-20.399999618530277,↓,0.857143,NS,7/12,4,3
Blood,TIMP1,Myeloid,CR→AR,CR,AR,1.4776963,1.3673787,-7.5,↓,0.7,NS,6/9,3,3
Blood,TIMP1,CD4_T,NL→IT,NL,IT,0.53426933,0.47127128,-11.800000190734863,↓,1.0,NS,13/25,5,5
Blood,TIMP1,CD4_T,NL→IA,NL,IA,0.53426933,0.41367644,-22.600000381469727,↓,0.285714,NS,15/20,5,4
Blood,TIMP1,CD4_T,NL→AR,NL,AR,0.53426933,0.5471379,2.400000095367432,↑,1.0,NS,8/15,5,3
Blood,TIMP1,CD4_T,NL→CR,NL,CR,0.53426933,0.65877813,23.299999237060547,↑,0.25,NS,12/15,5,3
Blood,TIMP1,CD4_T,IT→IA,IT,IA,0.47127128,0.41367644,-12.199999809265137,↓,0.555556,NS,13/20,5,4
Blood,TIMP1,CD4_T,IA→AR,IA,AR,0.41367644,0.5471379,32.29999923706055,↑,0.114286,NS,11/12,4,3
Blood,TIMP1,CD4_T,CR→AR,CR,AR,0.65877813,0.5471379,-16.899999618530273,↓,0.1,NS,9/9,3,3
Blood,TIMP1,CD8_T,NL→IT,NL,IT,0.26972196,0.2861867,6.099999904632568,↑,0.547619,NS,16/25,5,5
Blood,TIMP1,CD8_T,NL→IA,NL,IA,0.26972196,0.23303437,-13.600000381469728,↓,0.904762,NS,9/20,5,4
Blood,TIMP1,CD8_T,NL→AR,NL,AR,0.26972196,0.3469194,28.600000381469727,↑,0.571429,NS,10/15,5,3
Blood,TIMP1,CD8_T,NL→CR,NL,CR,0.26972196,0.373028,38.29999923706055,↑,0.571429,NS,10/15,5,3
Blood,TIMP1,CD8_T,IT→IA,IT,IA,0.2861867,0.23303437,-18.600000381469727,↓,0.730159,NS,12/20,5,4
Blood,TIMP1,CD8_T,IA→AR,IA,AR,0.23303437,0.3469194,48.900001525878906,↑,0.228571,NS,10/12,4,3
Blood,TIMP1,CD8_T,CR→AR,CR,AR,0.373028,0.3469194,-7.0,↓,0.7,NS,6/9,3,3
Blood,TIMP1,NK,NL→IT,NL,IT,0.26314217,0.328103,24.700000762939453,↑,0.031746,*,23/25,5,5
Blood,TIMP1,NK,NL→IA,NL,IA,0.26314217,0.29590154,12.399999618530272,↑,0.555556,NS,13/20,5,4
Blood,TIMP1,NK,NL→AR,NL,AR,0.26314217,0.41815886,58.900001525878906,↑,0.142857,NS,13/15,5,3
Blood,TIMP1,NK,NL→CR,NL,CR,0.26314217,0.36861992,40.09999847412109,↑,0.035714,*,15/15,5,3
Blood,TIMP1,NK,IT→IA,IT,IA,0.328103,0.29590154,-9.800000190734863,↓,0.412698,NS,14/20,5,4
Blood,TIMP1,NK,IA→AR,IA,AR,0.29590154,0.41815886,41.29999923706055,↑,0.4,NS,9/12,4,3
Blood,TIMP1,NK,CR→AR,CR,AR,0.36861992,0.41815886,13.399999618530272,↑,0.7,NS,6/9,3,3
Blood,TIMP1,B,NL→IT,NL,IT,0.13980338,0.052274305,-62.59999847412109,↓,0.547619,NS,16/25,5,5
Blood,TIMP1,B,NL→IA,NL,IA,0.13980338,0.051164895,-63.400001525878906,↓,0.730159,NS,12/20,5,4
Blood,TIMP1,B,NL→AR,NL,AR,0.13980338,0.08465687,-39.400001525878906,↓,1.0,NS,8/15,5,3
Blood,TIMP1,B,NL→CR,NL,CR,0.13980338,0.06255275,-55.29999923706055,↓,0.785714,NS,9/15,5,3
Blood,TIMP1,B,IT→IA,IT,IA,0.052274305,0.051164895,-2.0999999046325684,↓,0.904762,NS,9/20,5,4
Blood,TIMP1,B,IA→AR,IA,AR,0.051164895,0.08465687,65.5,↑,0.057143,†,12/12,4,3
Blood,TIMP1,B,CR→AR,CR,AR,0.06255275,0.08465687,35.29999923706055,↑,0.2,NS,8/9,3,3
Blood,TIMP1,PlasmaB,NL→IT,NL,IT,0.065776244,0.08382498,27.399999618530277,↑,0.672336,NS,15/25,5,5
Blood,TIMP1,PlasmaB,NL→IA,NL,IA,0.065776244,0.10679504,62.400001525878906,↑,0.383221,NS,14/20,5,4
Blood,TIMP1,PlasmaB,NL→AR,NL,AR,0.065776244,0.13528247,105.6999969482422,↑,0.541193,NS,10/15,5,3
Blood,TIMP1,PlasmaB,NL→CR,NL,CR,0.065776244,0.1281495,94.8000030517578,↑,0.759982,NS,9/15,5,3
Blood,TIMP1,PlasmaB,IT→IA,IT,IA,0.08382498,0.10679504,27.399999618530277,↑,0.904762,NS,11/20,5,4
Blood,TIMP1,PlasmaB,IA→AR,IA,AR,0.10679504,0.13528247,26.700000762939453,↑,0.857143,NS,7/12,4,3
Blood,TIMP1,PlasmaB,CR→AR,CR,AR,0.1281495,0.13528247,5.599999904632568,↑,1.0,NS,4/9,3,3
Blood,TNFAIP3,Myeloid,NL→IT,NL,IT,0.47537813,0.26210028,-44.900001525878906,↓,0.547619,NS,16/25,5,5
Blood,TNFAIP3,Myeloid,NL→IA,NL,IA,0.47537813,0.32725322,-31.200000762939453,↓,0.904762,NS,11/20,5,4
Blood,TNFAIP3,Myeloid,NL→AR,NL,AR,0.47537813,0.28112176,-40.900001525878906,↓,0.785714,NS,9/15,5,3
Blood,TNFAIP3,Myeloid,NL→CR,NL,CR,0.47537813,0.33575094,-29.399999618530277,↓,1.0,NS,7/15,5,3
Blood,TNFAIP3,Myeloid,IT→IA,IT,IA,0.26210028,0.32725322,24.899999618530277,↑,0.730159,NS,12/20,5,4
Blood,TNFAIP3,Myeloid,IA→AR,IA,AR,0.32725322,0.28112176,-14.100000381469728,↓,1.0,NS,6/12,4,3
Blood,TNFAIP3,Myeloid,CR→AR,CR,AR,0.33575094,0.28112176,-16.299999237060547,↓,1.0,NS,5/9,3,3
Blood,TNFAIP3,CD4_T,NL→IT,NL,IT,0.3808952,0.3558816,-6.599999904632568,↓,1.0,NS,13/25,5,5
Blood,TNFAIP3,CD4_T,NL→IA,NL,IA,0.3808952,0.7223189,89.5999984741211,↑,1.0,NS,10/20,5,4
Blood,TNFAIP3,CD4_T,NL→AR,NL,AR,0.3808952,0.44145396,15.899999618530272,↑,1.0,NS,8/15,5,3
Blood,TNFAIP3,CD4_T,NL→CR,NL,CR,0.3808952,0.68807536,80.5999984741211,↑,0.035714,*,15/15,5,3
Blood,TNFAIP3,CD4_T,IT→IA,IT,IA,0.3558816,0.7223189,103.0,↑,0.904762,NS,11/20,5,4
Blood,TNFAIP3,CD4_T,IA→AR,IA,AR,0.7223189,0.44145396,-38.900001525878906,↓,0.857143,NS,5/12,4,3
Blood,TNFAIP3,CD4_T,CR→AR,CR,AR,0.68807536,0.44145396,-35.79999923706055,↓,0.7,NS,6/9,3,3
Blood,TNFAIP3,CD8_T,NL→IT,NL,IT,0.4545909,0.32715327,-28.0,↓,0.84127,NS,14/25,5,5
Blood,TNFAIP3,CD8_T,NL→IA,NL,IA,0.4545909,0.7073902,55.59999847412109,↑,1.0,NS,10/20,5,4
Blood,TNFAIP3,CD8_T,NL→AR,NL,AR,0.4545909,0.38884315,-14.5,↓,1.0,NS,8/15,5,3
Blood,TNFAIP3,CD8_T,NL→CR,NL,CR,0.4545909,0.6593488,45.0,↑,0.785714,NS,9/15,5,3
Blood,TNFAIP3,CD8_T,IT→IA,IT,IA,0.32715327,0.7073902,116.1999969482422,↑,0.730159,NS,8/20,5,4
